"Label","Target","Correlation","p","Type"
"Escherichia virus 24B","Stx2-converting phage 1717",0.750100636215375,0.000139637221617361,"undirected"
"Escherichia virus 186","Stx2-converting phage 1717",0.750100636215375,0.000139637221617361,"undirected"
"Escherichia virus HK97","Stx2-converting phage 1717",0.750100636215375,0.000139637221617361,"undirected"
"Escherichia virus P2","Stx2-converting phage 1717",0.752158368786445,0.000130697621613329,"undirected"
"Salmonella virus FSLSP004","Stx2-converting phage 1717",0.750100636215375,0.000139637221617361,"undirected"
"Salmonella phage RE-2010","Stx2-converting phage 1717",0.754029750713254,0.00012299843848651,"undirected"
"Salmonella phage SEN1","Stx2-converting phage 1717",0.750100636215375,0.000139637221617361,"undirected"
"Salmonella virus HK620","Stx2-converting phage 1717",0.750693323954725,0.000137010170184304,"undirected"
"Salmonella virus PsP3","Stx2-converting phage 1717",0.750100636215375,0.000139637221617361,"undirected"
"Shigella phage SfIV","Stx2-converting phage 1717",0.751182942402872,0.000134872048813461,"undirected"
"Shigella virus Sf6","Stx2-converting phage 1717",0.750268505245119,0.000138888805197634,"undirected"
"astA","Stx2-converting phage 86",0.791565913870686,3.21684517290421e-05,"undirected"
"lacY","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"lpfA","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"ompA","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"traA","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Plasmid 38606113","Stx2-converting phage 86",0.781726408216655,4.68654412084657e-05,"undirected"
"acrE","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"acrF","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"arnA","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"bacA","Stx2-converting phage 86",0.788118016381108,3.67836529804322e-05,"undirected"
"baeR","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"baeS","Stx2-converting phage 86",0.760683308871982,9.86895472949723e-05,"undirected"
"blaAmpC","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"blaAmpH","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"emrB","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"evgA","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"evgS","Stx2-converting phage 86",0.75760984701867,0.000109348894489658,"undirected"
"H NS","Stx2-converting phage 86",0.798920081509184,2.3965697841799e-05,"undirected"
"mdtA","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"mdtB","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"mdtC","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"mdtD","Stx2-converting phage 86",0.785160189172139,4.11879641752932e-05,"undirected"
"mdtE","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"mdtF","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"mdtG","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"mdtH","Stx2-converting phage 86",0.783095918044784,4.45249971572359e-05,"undirected"
"mdtM","Stx2-converting phage 86",0.750567996479525,0.000137562113772471,"undirected"
"mdtN","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"mdtP","Stx2-converting phage 86",0.774919722468786,6.01403085291885e-05,"undirected"
"pbp2","Stx2-converting phage 86",0.75945043623082,0.000102852866779024,"undirected"
"pbp4","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"phoP","Stx2-converting phage 86",0.756339512163361,0.000114035101105969,"undirected"
"phoQ","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"pmrA","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"pmrB","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"pmrC","Stx2-converting phage 86",0.76212870719782,9.39937076667174e-05,"undirected"
"pmrF","Stx2-converting phage 86",0.800657125910019,2.2317161149088e-05,"undirected"
"tolC","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"Enterobacteria phage BP-4795","Stx2-converting phage 86",0.98888186909354,2.22044604925031e-16,"undirected"
"Escherichia virus HK106","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Enterobacteria phage HK140","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus HK544","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus HK633","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"Enterobacteria phage IME10","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Enterobacteria phage Sf101","Stx2-converting phage 86",0.795062923125832,2.80074799325902e-05,"undirected"
"Enterobacteria phage SfI","Stx2-converting phage 86",0.812573180361987,1.34266370048763e-05,"undirected"
"Enterobacteria phage SfV","Stx2-converting phage 86",0.79469578916002,2.84212238410575e-05,"undirected"
"Enterobacteria phage VT2phi_272","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"Enterobacteria phage YYZ-2008","Stx2-converting phage 86",0.779747222199881,5.04350315018165e-05,"undirected"
"Enterobacteria phage cdtI","Stx2-converting phage 86",0.791977939102447,3.16519754397504e-05,"undirected"
"Enterobacteria phage mEp043 c-1","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Enterobacteria phage mEp235","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Enterobacteria phage mEp460","Stx2-converting phage 86",0.752334990229321,0.000129953730859889,"undirected"
"Escherichia virus mEpX1","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus mEpX2","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"Enterobacterial phage mEp213","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus Cajan","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus Min27","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus Seurat","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus pro147","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus pro483","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia phage slur01","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"Escherichia virus 24B","Stx2-converting phage 86",0.795207164234801,2.78463577365606e-05,"undirected"
"Escherichia virus 186","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus HK022","Stx2-converting phage 86",0.794990726949452,2.80884278351934e-05,"undirected"
"Escherichia virus HK97","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Escherichia virus P2","Stx2-converting phage 86",0.791036532084741,3.28427151767841e-05,"undirected"
"Escherichia virus Wphi","Stx2-converting phage 86",0.794610972636977,2.85175564314066e-05,"undirected"
"Salmonella virus FSLSP004","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Salmonella phage RE-2010","Stx2-converting phage 86",0.794124628610589,2.90754046949893e-05,"undirected"
"Salmonella phage SEN1","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Salmonella virus HK620","Stx2-converting phage 86",0.795096059432334,2.79703943983911e-05,"undirected"
"Salmonella virus PsP3","Stx2-converting phage 86",0.7952071642348,2.78463577365606e-05,"undirected"
"Shigella phage SfII","Stx2-converting phage 86",0.793018133089748,3.03798552523382e-05,"undirected"
"Shigella phage SfIV","Stx2-converting phage 86",0.794999138641222,2.80789860638286e-05,"undirected"
"Shigella virus Sf6","Stx2-converting phage 86",0.795155402807643,2.79040845314604e-05,"undirected"
"aph3 III","Punavirus_u_s",1,0,"undirected"
"Salmonella virus SPN3US","Punavirus_u_s",1,0,"undirected"
"ant6 Ib","Acidithiobacillus",1,0,"undirected"
"ermG","Acidithiobacillus",1,0,"undirected"
"m 2021 Branch","Acidithiobacillus",0.852275955646352,1.83757995353417e-06,"undirected"
"exc1","Atopobium",0.851025037399372,1.97297310156053e-06,"undirected"
"cpxA","Campylobacter",0.7848437604594,4.16850260103185e-05,"undirected"
"crp","Campylobacter",0.877260138163117,3.81452699205198e-07,"undirected"
"gadX","Campylobacter",0.785345987796604,4.08984936495216e-05,"undirected"
"mdtK","Campylobacter",0.860003389630361,1.1670550952303e-06,"undirected"
"astA","Candidatus Paracaedibacteraceae_u_g",0.964412361155503,7.64144303389003e-12,"undirected"
"lacY","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"lpfA","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"ompA","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"traA","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"yddA","Candidatus Paracaedibacteraceae_u_g",0.910599290576291,2.49556211251445e-08,"undirected"
"Plasmid 38606113","Candidatus Paracaedibacteraceae_u_g",0.990153843984545,0,"undirected"
"acrD","Candidatus Paracaedibacteraceae_u_g",0.899000407255394,7.16298618197442e-08,"undirected"
"acrE","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"acrF","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"acrS","Candidatus Paracaedibacteraceae_u_g",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"bacA","Candidatus Paracaedibacteraceae_u_g",0.995756806002765,0,"undirected"
"baeR","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"baeS","Candidatus Paracaedibacteraceae_u_g",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"blaAmpH","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"cpxA","Candidatus Paracaedibacteraceae_u_g",0.945797323659148,3.14785530974859e-10,"undirected"
"cpxR","Candidatus Paracaedibacteraceae_u_g",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","Candidatus Paracaedibacteraceae_u_g",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","Candidatus Paracaedibacteraceae_u_g",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"emrK","Candidatus Paracaedibacteraceae_u_g",0.879047579464885,3.36546166490592e-07,"undirected"
"evgA","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"evgS","Candidatus Paracaedibacteraceae_u_g",0.970523057090858,1.43396405860585e-12,"undirected"
"gadX","Candidatus Paracaedibacteraceae_u_g",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","Candidatus Paracaedibacteraceae_u_g",0.983369571633198,8.65973959207622e-15,"undirected"
"marA","Candidatus Paracaedibacteraceae_u_g",0.809373670432731,1.54419138382877e-05,"undirected"
"mdfA","Candidatus Paracaedibacteraceae_u_g",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"mdtB","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"mdtC","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"mdtD","Candidatus Paracaedibacteraceae_u_g",0.841787064899511,3.27230862295913e-06,"undirected"
"mdtE","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"mdtF","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"mdtG","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"mdtH","Candidatus Paracaedibacteraceae_u_g",0.991409548052694,0,"undirected"
"mdtK","Candidatus Paracaedibacteraceae_u_g",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtL","Candidatus Paracaedibacteraceae_u_g",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtM","Candidatus Paracaedibacteraceae_u_g",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtN","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"mdtO","Candidatus Paracaedibacteraceae_u_g",0.951820240704083,1.11489040222068e-10,"undirected"
"mdtP","Candidatus Paracaedibacteraceae_u_g",0.983634559604074,7.54951656745106e-15,"undirected"
"pbp2","Candidatus Paracaedibacteraceae_u_g",0.978137515708896,1.00142116821189e-13,"undirected"
"pbp4","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"phoP","Candidatus Paracaedibacteraceae_u_g",0.964524420119938,7.43072270381617e-12,"undirected"
"phoQ","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"pmrA","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"pmrB","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"pmrC","Candidatus Paracaedibacteraceae_u_g",0.97061819691596,1.39310785129965e-12,"undirected"
"pmrF","Candidatus Paracaedibacteraceae_u_g",0.993238328726692,0,"undirected"
"tolC","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Enterobacteria phage BP-4795","Candidatus Paracaedibacteraceae_u_g",0.846338517463961,2.56076187366006e-06,"undirected"
"Escherichia virus HK106","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Enterobacteria phage HK140","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus HK544","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus HK633","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Enterobacteria phage IME10","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Enterobacteria phage P4","Candidatus Paracaedibacteraceae_u_g",0.9379287086506,1.03570751974758e-09,"undirected"
"Enterobacteria phage Sf101","Candidatus Paracaedibacteraceae_u_g",0.999989434765359,0,"undirected"
"Enterobacteria phage SfI","Candidatus Paracaedibacteraceae_u_g",0.995601474350534,0,"undirected"
"Enterobacteria phage SfV","Candidatus Paracaedibacteraceae_u_g",0.999966011170169,0,"undirected"
"Enterobacteria phage VT2phi_272","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Enterobacteria phage YYZ-2008","Candidatus Paracaedibacteraceae_u_g",0.990570498753988,0,"undirected"
"Enterobacteria phage cdtI","Candidatus Paracaedibacteraceae_u_g",0.997893693585293,0,"undirected"
"Escherichia virus fiAA91ss","Candidatus Paracaedibacteraceae_u_g",0.945077356403577,3.53540308140055e-10,"undirected"
"Enterobacteria phage mEp043 c-1","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Enterobacteria phage mEp235","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Enterobacteria phage mEp237","Candidatus Paracaedibacteraceae_u_g",0.833996642943604,4.89408327020158e-06,"undirected"
"Enterobacteria phage mEp460","Candidatus Paracaedibacteraceae_u_g",0.92012788253096,9.37773725340207e-09,"undirected"
"Escherichia virus mEpX1","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus mEpX2","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Enterobacterial phage mEp213","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus Cajan","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus Min27","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus Seurat","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia phage TL-2011b","Candidatus Paracaedibacteraceae_u_g",0.957581520923073,3.61932706027801e-11,"undirected"
"Escherichia virus pro147","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus pro483","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia phage slur01","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus 24B","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus 186","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus HK022","Candidatus Paracaedibacteraceae_u_g",0.999986970505118,0,"undirected"
"Escherichia virus HK97","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Escherichia virus P2","Candidatus Paracaedibacteraceae_u_g",0.998854708227159,0,"undirected"
"Escherichia virus Wphi","Candidatus Paracaedibacteraceae_u_g",0.971405196510363,1.09423581307055e-12,"undirected"
"Salmonella virus FSLSP004","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Salmonella phage RE-2010","Candidatus Paracaedibacteraceae_u_g",0.981861237083311,1.88737914186277e-14,"undirected"
"Salmonella phage SEN1","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Salmonella virus HK620","Candidatus Paracaedibacteraceae_u_g",0.999996405037738,0,"undirected"
"Salmonella virus PsP3","Candidatus Paracaedibacteraceae_u_g",1,0,"undirected"
"Shigella phage SfII","Candidatus Paracaedibacteraceae_u_g",0.999559708513385,0,"undirected"
"Shigella phage SfIV","Candidatus Paracaedibacteraceae_u_g",0.999987920667214,0,"undirected"
"Shigella virus Sf6","Candidatus Paracaedibacteraceae_u_g",0.999999543793845,0,"undirected"
"Stx2-converting phage 1717","Candidatus Paracaedibacteraceae_u_g",0.750100636215375,0.000139637221617361,"undirected"
"Stx2-converting phage 86","Candidatus Paracaedibacteraceae_u_g",0.7952071642348,2.78463577365606e-05,"undirected"
"clbC","Cardiobacterium",1,0,"undirected"
"Escherichia phage D108","Cardiobacterium",1,0,"undirected"
"sat 2182 Branch","Collinsella",0.763187941961158,9.06755942859938e-05,"undirected"
"emrE","Deinococcus-Thermus_u_g",1,0,"undirected"
"emrY","Desulfotomaculum",0.895425339130061,9.66532953672328e-08,"undirected"
"clbC","Erysipelotrichaceae_u_g",0.816388375589745,1.13251467204201e-05,"undirected"
"Escherichia phage D108","Erysipelotrichaceae_u_g",0.816388375589746,1.13251467204201e-05,"undirected"
"Cardiobacterium","Erysipelotrichaceae_u_g",0.816388375589745,1.13251467204201e-05,"undirected"
"astA","Escherichia",0.929184835902012,3.28319416098566e-09,"undirected"
"lacY","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"lpfA","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"ompA","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"traA","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"yddA","Escherichia",0.856177815310387,1.46592375682708e-06,"undirected"
"Plasmid 38606113","Escherichia",0.935098087300013,1.53105839117984e-09,"undirected"
"acrD","Escherichia",0.868309254595275,6.94692492420046e-07,"undirected"
"acrE","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"acrF","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"acrS","Escherichia",0.870922589428331,5.85823964893706e-07,"undirected"
"arnA","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"bacA","Escherichia",0.941537404811618,6.12224049234555e-10,"undirected"
"baeR","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"baeS","Escherichia",0.994273785174877,0,"undirected"
"blaAmpC","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"blaAmpH","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"cpxA","Escherichia",0.889814090713839,1.51471236442546e-07,"undirected"
"cpxR","Escherichia",0.947327379149726,2.4464652526035e-10,"undirected"
"crp","Escherichia",0.845231672285375,2.72003294288226e-06,"undirected"
"emrA","Escherichia",0.885630728947871,2.0850630222391e-07,"undirected"
"emrB","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"emrK","Escherichia",0.853105015180816,1.7523820163845e-06,"undirected"
"evgA","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"evgS","Escherichia",0.970187874462561,1.58539847916472e-12,"undirected"
"gadX","Escherichia",0.858304578269635,1.29245432001213e-06,"undirected"
"H NS","Escherichia",0.942133710655433,5.59492008278539e-10,"undirected"
"marA","Escherichia",0.948843610539413,1.89145810125524e-10,"undirected"
"mdfA","Escherichia",0.833033720554899,5.13643110178208e-06,"undirected"
"mdtA","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"mdtB","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"mdtC","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"mdtD","Escherichia",0.787056415611752,3.8315130710842e-05,"undirected"
"mdtE","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"mdtF","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"mdtG","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"mdtH","Escherichia",0.93517693369611,1.51484136345914e-09,"undirected"
"mdtK","Escherichia",0.839022242043712,3.78390717159505e-06,"undirected"
"mdtL","Escherichia",0.954653206759951,6.52959908364892e-11,"undirected"
"mdtM","Escherichia",0.906923486288277,3.53742235503773e-08,"undirected"
"mdtN","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"mdtO","Escherichia",0.900688574998193,6.19390476686021e-08,"undirected"
"mdtP","Escherichia",0.931060405547297,2.59656385281914e-09,"undirected"
"pbp2","Escherichia",0.956990667714372,4.090283667324e-11,"undirected"
"pbp4","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"phoP","Escherichia",0.908626379711003,3.01496361210241e-08,"undirected"
"phoQ","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"pmrA","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"pmrB","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"pmrC","Escherichia",0.918617250839521,1.10379554385531e-08,"undirected"
"pmrF","Escherichia",0.947519740422824,2.36889619031899e-10,"undirected"
"tolC","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Enterobacteria phage BP-4795","Escherichia",0.789300103662437,3.51408505621098e-05,"undirected"
"Escherichia virus HK106","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Enterobacteria phage HK140","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia virus HK544","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"Escherichia virus HK633","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Enterobacteria phage IME10","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"Enterobacteria phage P4","Escherichia",0.995378394716499,0,"undirected"
"Enterobacteria phage Sf101","Escherichia",0.946920496453131,2.6179769463397e-10,"undirected"
"Enterobacteria phage SfI","Escherichia",0.949898001739954,1.57426294222773e-10,"undirected"
"Enterobacteria phage SfV","Escherichia",0.946638856615668,2.74283706858114e-10,"undirected"
"Enterobacteria phage VT2phi_272","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Enterobacteria phage YYZ-2008","Escherichia",0.933817274588105,1.81684312039465e-09,"undirected"
"Enterobacteria phage cdtI","Escherichia",0.952324342366512,1.01607167124484e-10,"undirected"
"Escherichia virus fiAA91ss","Escherichia",0.996223102259458,0,"undirected"
"Enterobacteria phage mEp043 c-1","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Enterobacteria phage mEp235","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Enterobacteria phage mEp237","Escherichia",0.89792983367448,7.84439273537885e-08,"undirected"
"Enterobacteria phage mEp460","Escherichia",0.892750456716648,1.20105489553879e-07,"undirected"
"Escherichia virus mEpX1","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia virus mEpX2","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Enterobacterial phage mEp213","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia virus Cajan","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia virus Min27","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia virus Seurat","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia phage TL-2011b","Escherichia",0.974982854387732,3.33066907387547e-13,"undirected"
"Escherichia virus pro147","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia virus pro483","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia phage slur01","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"Escherichia virus 24B","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia virus 186","Escherichia",0.946908247220732,2.6233015759658e-10,"undirected"
"Escherichia virus HK022","Escherichia",0.946820859347565,2.66156430228648e-10,"undirected"
"Escherichia virus HK97","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Escherichia virus P2","Escherichia",0.946994970036297,2.58581156487026e-10,"undirected"
"Escherichia virus Wphi","Escherichia",0.934176623029966,1.73226677446792e-09,"undirected"
"Salmonella virus FSLSP004","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Salmonella phage RE-2010","Escherichia",0.939950713670227,7.74523556401618e-10,"undirected"
"Salmonella phage SEN1","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Salmonella virus HK620","Escherichia",0.946899615433681,2.62705857068113e-10,"undirected"
"Salmonella virus PsP3","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"Shigella phage SfII","Escherichia",0.945597473363195,3.25147020419081e-10,"undirected"
"Shigella phage SfIV","Escherichia",0.946887226608535,2.63245869547291e-10,"undirected"
"Shigella virus Sf6","Escherichia",0.946899436902436,2.62713628629285e-10,"undirected"
"Stx2-converting phage 1717","Escherichia",0.820949109690268,9.1926243368512e-06,"undirected"
"Candidatus Paracaedibacteraceae_u_g","Escherichia",0.946908247220733,2.6233015759658e-10,"undirected"
"aph3 III","Firmicutes_u_g",0.986786123535826,1.11022302462516e-15,"undirected"
"Salmonella virus SPN3US","Firmicutes_u_g",0.986786123535826,1.11022302462516e-15,"undirected"
"Punavirus_u_s","Firmicutes_u_g",0.986786123535826,1.11022302462516e-15,"undirected"
"Shigella virus SfMu","Gordonia",0.824502008686133,7.78206950435845e-06,"undirected"
"aph3 III","Halocynthiibacter",1,0,"undirected"
"Salmonella virus SPN3US","Halocynthiibacter",1,0,"undirected"
"Punavirus_u_s","Halocynthiibacter",1,0,"undirected"
"Firmicutes_u_g","Halocynthiibacter",0.986786123535826,1.11022302462516e-15,"undirected"
"emrE","Halorubrum",0.919195856628782,1.03737636258927e-08,"undirected"
"Deinococcus-Thermus_u_g","Halorubrum",0.919195856628782,1.03737636258927e-08,"undirected"
"Dorea","Halorubrum",0.797371447092661,2.55232536872096e-05,"undirected"
"transposon 46242809","Helcococcus",0.888065193992713,1.73386527135833e-07,"undirected"
"Lactobacillus phage phiAT3","Helcococcus",0.946173035473905,2.9609292795385e-10,"undirected"
"sat 2182 Branch","Hungateiclostridiaceae_u_g",1,0,"undirected"
"Salmonella virus SJ46","Hungateiclostridiaceae_u_g",0.923820927417208,6.20912254944983e-09,"undirected"
"Collinsella","Hungateiclostridiaceae_u_g",0.763187941961159,9.06755942859938e-05,"undirected"
"Dorea","Kandleria",0.778856151798478,5.21171650689212e-05,"undirected"
"Candidatus Phytoplasma","Lachnoclostridium",0.770048946104229,7.15226378487088e-05,"undirected"
"astA","Leclercia",0.964412361155503,7.64144303389003e-12,"undirected"
"lacY","Leclercia",1,0,"undirected"
"lpfA","Leclercia",1,0,"undirected"
"ompA","Leclercia",1,0,"undirected"
"traA","Leclercia",1,0,"undirected"
"yddA","Leclercia",0.910599290576291,2.49556211251445e-08,"undirected"
